linha,descricao,agencia,sequencia,shape_id,latitude,longitude
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,254,17362457,"-22.906","-43.1684"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,255,17362457,"-22.9058","-43.1684"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,256,17362457,"-22.9057","-43.1684"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,257,17362457,"-22.9056","-43.1685"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,258,17362457,"-22.9055","-43.1686"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,259,17362457,"-22.9054","-43.1686"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,260,17362457,"-22.9054","-43.1687"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,261,17362457,"-22.9053","-43.1688"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,262,17362457,"-22.9052","-43.1689"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,263,17362457,"-22.9051","-43.1691"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,264,17362457,"-22.905","-43.1693"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,265,17362457,"-22.905","-43.1693"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,266,17362457,"-22.9049","-43.1699"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,267,17362457,"-22.9049","-43.1699"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,268,17362457,"-22.9048","-43.1701"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,269,17362457,"-22.9048","-43.1701"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,270,17362457,"-22.9047","-43.1702"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,271,17362457,"-22.9047","-43.1702"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,272,17362457,"-22.9042","-43.1716"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,273,17362457,"-22.9041","-43.1717"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,274,17362457,"-22.904","-43.172"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,275,17362457,"-22.904","-43.172"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,276,17362457,"-22.9039","-43.1722"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,277,17362457,"-22.9037","-43.1724"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,278,17362457,"-22.9036","-43.1725"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,279,17362457,"-22.9035","-43.1726"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,280,17362457,"-22.9033","-43.1728"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,281,17362457,"-22.903","-43.173"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,282,17362457,"-22.9025","-43.1734"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,283,17362457,"-22.9022","-43.1736"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,284,17362457,"-22.9022","-43.1736"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,285,17362457,"-22.9019","-43.1739"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,286,17362457,"-22.9016","-43.1742"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,287,17362457,"-22.9013","-43.1744"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,288,17362457,"-22.9013","-43.1744"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,289,17362457,"-22.9001","-43.1755"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,290,17362457,"-22.9001","-43.1755"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,291,17362457,"-22.9","-43.1756"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,292,17362457,"-22.9","-43.1756"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,293,17362457,"-22.9","-43.1757"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,294,17362457,"-22.9","-43.1758"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,295,17362457,"-22.9","-43.1758"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,296,17362457,"-22.9","-43.176"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,297,17362457,"-22.9","-43.176"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,298,17362457,"-22.9001","-43.1764"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,299,17362457,"-22.9001","-43.1764"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,300,17362457,"-22.9002","-43.1767"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,301,17362457,"-22.9003","-43.1769"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,302,17362457,"-22.9003","-43.1769"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,303,17362457,"-22.9004","-43.1772"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,304,17362457,"-22.9004","-43.1774"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,305,17362457,"-22.9004","-43.1774"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,306,17362457,"-22.9004","-43.1774"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,307,17362457,"-22.9004","-43.1774"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,308,17362457,"-22.9007","-43.1783"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,309,17362457,"-22.9007","-43.1783"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,310,17362457,"-22.9008","-43.1785"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,311,17362457,"-22.9009","-43.179"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,312,17362457,"-22.9009","-43.179"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,313,17362457,"-22.901","-43.1792"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,314,17362457,"-22.901","-43.1792"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,315,17362457,"-22.9011","-43.1796"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,316,17362457,"-22.9013","-43.1802"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,317,17362457,"-22.9013","-43.1802"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,318,17362457,"-22.9017","-43.1814"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,319,17362457,"-22.9018","-43.1816"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,320,17362457,"-22.9018","-43.1816"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,321,17362457,"-22.9019","-43.182"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,322,17362457,"-22.902","-43.1824"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,323,17362457,"-22.902","-43.1824"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,324,17362457,"-22.9022","-43.1828"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,325,17362457,"-22.9026","-43.1841"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,326,17362457,"-22.9026","-43.1841"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,327,17362457,"-22.9027","-43.1844"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,328,17362457,"-22.9029","-43.1852"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,329,17362457,"-22.9029","-43.1852"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,330,17362457,"-22.9031","-43.1858"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,331,17362457,"-22.9031","-43.1858"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,332,17362457,"-22.9036","-43.1871"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,333,17362457,"-22.9036","-43.1871"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,334,17362457,"-22.904","-43.1884"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,335,17362457,"-22.904","-43.1884"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,336,17362457,"-22.9043","-43.1894"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,337,17362457,"-22.9045","-43.1901"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,338,17362457,"-22.9045","-43.1901"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,339,17362457,"-22.9047","-43.1906"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,340,17362457,"-22.9047","-43.1906"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,341,17362457,"-22.9047","-43.1908"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,342,17362457,"-22.9049","-43.1912"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,343,17362457,"-22.9049","-43.1912"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,344,17362457,"-22.905","-43.1914"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,345,17362457,"-22.905","-43.1914"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,346,17362457,"-22.9054","-43.1926"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,347,17362457,"-22.9055","-43.193"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,348,17362457,"-22.9055","-43.193"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,349,17362457,"-22.906","-43.1948"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,350,17362457,"-22.906","-43.1948"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,351,17362457,"-22.9063","-43.1957"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,352,17362457,"-22.9063","-43.1957"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,353,17362457,"-22.9064","-43.1961"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,354,17362457,"-22.9069","-43.1976"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,355,17362457,"-22.9069","-43.1976"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,356,17362457,"-22.9069","-43.1977"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,357,17362457,"-22.9069","-43.1977"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,358,17362457,"-22.9074","-43.1991"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,359,17362457,"-22.9074","-43.1991"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,360,17362457,"-22.9081","-43.2012"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,361,17362457,"-22.9081","-43.2012"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,362,17362457,"-22.9097","-43.2061"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,363,17362457,"-22.91","-43.207"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,364,17362457,"-22.91","-43.207"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,365,17362457,"-22.9101","-43.2073"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,366,17362457,"-22.9101","-43.2074"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,367,17362457,"-22.9101","-43.2075"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,368,17362457,"-22.9101","-43.2077"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,369,17362457,"-22.9101","-43.2078"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,370,17362457,"-22.9101","-43.2079"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,371,17362457,"-22.91","-43.2084"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,372,17362457,"-22.9099","-43.2087"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,373,17362457,"-22.9099","-43.2088"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,374,17362457,"-22.9098","-43.2089"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,375,17362457,"-22.9097","-43.2091"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,376,17362457,"-22.9097","-43.2091"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,377,17362457,"-22.9096","-43.2092"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,378,17362457,"-22.9095","-43.2092"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,379,17362457,"-22.9095","-43.2092"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,380,17362457,"-22.9091","-43.2093"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,381,17362457,"-22.9091","-43.2093"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,382,17362457,"-22.9088","-43.2093"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,383,17362457,"-22.908","-43.2093"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,384,17362457,"-22.908","-43.2093"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,385,17362457,"-22.9072","-43.2094"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,386,17362457,"-22.9066","-43.2094"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,387,17362457,"-22.9066","-43.2094"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,388,17362457,"-22.9064","-43.2094"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,389,17362457,"-22.9064","-43.2094"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,390,17362457,"-22.9064","-43.2094"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,391,17362457,"-22.9058","-43.2095"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,392,17362457,"-22.9058","-43.2095"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,393,17362457,"-22.905","-43.2095"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,394,17362457,"-22.905","-43.2095"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,395,17362457,"-22.9029","-43.2097"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,396,17362457,"-22.9029","-43.2097"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,397,17362457,"-22.9005","-43.2098"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,398,17362457,"-22.9005","-43.2098"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,399,17362457,"-22.9005","-43.2092"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,400,17362457,"-22.9005","-43.2092"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,401,17362457,"-22.9004","-43.2084"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,402,17362457,"-22.9004","-43.2084"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,403,17362457,"-22.9013","-43.2084"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,404,17362457,"-22.902","-43.2084"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,405,17362457,"-22.9027","-43.2083"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,406,17362457,"-22.9027","-43.2083"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,407,17362457,"-22.9028","-43.2083"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,408,17362457,"-22.9032","-43.2083"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,409,17362457,"-22.904","-43.2082"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,410,17362457,"-22.9043","-43.2082"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,411,17362457,"-22.9043","-43.2082"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,412,17362457,"-22.9044","-43.2082"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,413,17362457,"-22.9045","-43.2082"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,414,17362457,"-22.9049","-43.2082"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,415,17362457,"-22.905","-43.2082"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,416,17362457,"-22.905","-43.2082"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,417,17362457,"-22.9051","-43.2081"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,418,17362457,"-22.9051","-43.2081"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,419,17362457,"-22.9052","-43.2082"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,420,17362457,"-22.9053","-43.2082"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,421,17362457,"-22.9059","-43.2086"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,422,17362457,"-22.9061","-43.2089"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,423,17362457,"-22.9062","-43.209"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,424,17362457,"-22.9063","-43.2091"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,425,17362457,"-22.9063","-43.2093"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,426,17362457,"-22.9064","-43.2094"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,427,17362457,"-22.9064","-43.2095"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,428,17362457,"-22.9064","-43.2096"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,429,17362457,"-22.9065","-43.2099"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,430,17362457,"-22.9065","-43.21"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,431,17362457,"-22.9065","-43.2102"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,432,17362457,"-22.9065","-43.2103"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,433,17362457,"-22.9067","-43.2115"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,434,17362457,"-22.9067","-43.2121"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,435,17362457,"-22.9067","-43.2121"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,436,17362457,"-22.9067","-43.2128"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,437,17362457,"-22.9068","-43.2133"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,438,17362457,"-22.9068","-43.2133"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,439,17362457,"-22.9067","-43.2134"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,440,17362457,"-22.9067","-43.2135"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,441,17362457,"-22.9066","-43.2136"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,442,17362457,"-22.9065","-43.2137"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,443,17362457,"-22.9064","-43.2137"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,444,17362457,"-22.9058","-43.214"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,445,17362457,"-22.9058","-43.214"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,446,17362457,"-22.9055","-43.2141"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,447,17362457,"-22.9055","-43.2141"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,448,17362457,"-22.9051","-43.2144"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,449,17362457,"-22.9036","-43.2153"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,450,17362457,"-22.9036","-43.2153"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,451,17362457,"-22.9035","-43.2154"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,452,17362457,"-22.9035","-43.2154"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,453,17362457,"-22.9034","-43.2155"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,454,17362457,"-22.9026","-43.216"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,455,17362457,"-22.9025","-43.2161"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,456,17362457,"-22.9025","-43.2161"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,457,17362457,"-22.9012","-43.2169"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,458,17362457,"-22.9012","-43.2169"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,459,17362457,"-22.9012","-43.2169"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,460,17362457,"-22.9009","-43.2166"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,461,17362457,"-22.9004","-43.2162"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,462,17362457,"-22.9003","-43.216"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,463,17362457,"-22.9003","-43.216"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,464,17362457,"-22.9002","-43.2161"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,465,17362457,"-22.9002","-43.2161"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,466,17362457,"-22.8991","-43.2168"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,467,17362457,"-22.8991","-43.2168"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,468,17362457,"-22.899","-43.2169"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,469,17362457,"-22.8989","-43.217"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,470,17362457,"-22.8989","-43.217"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,471,17362457,"-22.8987","-43.2172"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,472,17362457,"-22.8976","-43.2179"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,473,17362457,"-22.8976","-43.2179"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,474,17362457,"-22.8974","-43.218"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,475,17362457,"-22.8974","-43.218"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,476,17362457,"-22.8972","-43.2181"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,477,17362457,"-22.8972","-43.2181"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,478,17362457,"-22.8963","-43.2188"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,479,17362457,"-22.8963","-43.2188"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,480,17362457,"-22.8953","-43.2195"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,481,17362457,"-22.8953","-43.2195"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,482,17362457,"-22.8949","-43.2197"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,483,17362457,"-22.8949","-43.2197"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,484,17362457,"-22.8947","-43.2198"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,485,17362457,"-22.8947","-43.2198"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,486,17362457,"-22.8947","-43.2198"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,487,17362457,"-22.8947","-43.2198"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,488,17362457,"-22.8948","-43.22"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,489,17362457,"-22.895","-43.2201"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,490,17362457,"-22.895","-43.2201"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,491,17362457,"-22.8951","-43.2202"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,492,17362457,"-22.8956","-43.2206"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,493,17362457,"-22.8956","-43.2206"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,494,17362457,"-22.8958","-43.2208"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,495,17362457,"-22.8958","-43.2208"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,496,17362457,"-22.8958","-43.2208"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,497,17362457,"-22.896","-43.221"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,498,17362457,"-22.8964","-43.2212"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,499,17362457,"-22.8964","-43.2212"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,500,17362457,"-22.8969","-43.2217"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,501,17362457,"-22.8969","-43.2217"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,502,17362457,"-22.8972","-43.222"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,503,17362457,"-22.8978","-43.2224"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,504,17362457,"-22.8978","-43.2224"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,505,17362457,"-22.8982","-43.2228"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,506,17362457,"-22.8984","-43.2229"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,507,17362457,"-22.8984","-43.2229"
475,475-MEIER X PRADO JUNIOR - CIRCULAR,Fetranspor,508,17362457,"-22.8988","-43.2233"
