linha,descricao,agencia,sequencia,shape_id,latitude,longitude
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,233,17364694,"-22.9166","-43.3616"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,234,17364694,"-22.9168","-43.3616"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,235,17364694,"-22.9177","-43.3612"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,236,17364694,"-22.9177","-43.3612"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,237,17364694,"-22.9179","-43.3611"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,238,17364694,"-22.9179","-43.3611"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,239,17364694,"-22.9183","-43.3609"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,240,17364694,"-22.9183","-43.3609"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,241,17364694,"-22.9187","-43.3607"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,242,17364694,"-22.9187","-43.3607"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,243,17364694,"-22.9189","-43.3607"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,244,17364694,"-22.9189","-43.3607"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,245,17364694,"-22.9192","-43.3605"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,246,17364694,"-22.9196","-43.3604"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,247,17364694,"-22.9199","-43.3603"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,248,17364694,"-22.9199","-43.3603"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,249,17364694,"-22.9201","-43.3603"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,250,17364694,"-22.9202","-43.3603"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,251,17364694,"-22.9202","-43.3603"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,252,17364694,"-22.9202","-43.3603"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,253,17364694,"-22.9202","-43.3603"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,254,17364694,"-22.9202","-43.3603"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,255,17364694,"-22.9204","-43.3604"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,256,17364694,"-22.9207","-43.3604"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,257,17364694,"-22.9207","-43.3604"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,258,17364694,"-22.921","-43.3605"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,259,17364694,"-22.9211","-43.3605"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,260,17364694,"-22.9211","-43.3605"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,261,17364694,"-22.9215","-43.3606"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,262,17364694,"-22.9215","-43.3606"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,263,17364694,"-22.9222","-43.3607"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,264,17364694,"-22.9222","-43.3607"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,265,17364694,"-22.9224","-43.3608"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,266,17364694,"-22.9226","-43.3609"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,267,17364694,"-22.9227","-43.3609"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,268,17364694,"-22.923","-43.361"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,269,17364694,"-22.9233","-43.3613"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,270,17364694,"-22.9233","-43.3613"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,271,17364694,"-22.9235","-43.3614"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,272,17364694,"-22.9236","-43.3614"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,273,17364694,"-22.9236","-43.3614"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,274,17364694,"-22.9238","-43.3615"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,275,17364694,"-22.924","-43.3615"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,276,17364694,"-22.9241","-43.3614"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,277,17364694,"-22.9241","-43.3614"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,278,17364694,"-22.9242","-43.3614"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,279,17364694,"-22.9243","-43.3614"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,280,17364694,"-22.9243","-43.3613"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,281,17364694,"-22.9243","-43.3613"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,282,17364694,"-22.9244","-43.3613"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,283,17364694,"-22.9245","-43.3611"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,284,17364694,"-22.9247","-43.3609"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,285,17364694,"-22.9248","-43.3607"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,286,17364694,"-22.9249","-43.3606"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,287,17364694,"-22.9249","-43.3604"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,288,17364694,"-22.9249","-43.3602"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,289,17364694,"-22.9249","-43.3601"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,290,17364694,"-22.9249","-43.3599"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,291,17364694,"-22.9249","-43.3599"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,292,17364694,"-22.9249","-43.3597"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,293,17364694,"-22.9249","-43.3597"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,294,17364694,"-22.9249","-43.3597"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,295,17364694,"-22.925","-43.3596"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,296,17364694,"-22.925","-43.3596"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,297,17364694,"-22.925","-43.3596"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,298,17364694,"-22.9254","-43.3597"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,299,17364694,"-22.926","-43.3598"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,300,17364694,"-22.926","-43.3598"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,301,17364694,"-22.9262","-43.3599"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,302,17364694,"-22.9262","-43.3599"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,303,17364694,"-22.9266","-43.36"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,304,17364694,"-22.9266","-43.36"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,305,17364694,"-22.9272","-43.3601"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,306,17364694,"-22.9272","-43.3601"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,307,17364694,"-22.9276","-43.3591"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,308,17364694,"-22.9276","-43.3591"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,309,17364694,"-22.9283","-43.3567"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,310,17364694,"-22.9283","-43.3567"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,311,17364694,"-22.9287","-43.3557"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,312,17364694,"-22.9287","-43.3557"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,313,17364694,"-22.9287","-43.3556"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,314,17364694,"-22.9287","-43.3556"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,315,17364694,"-22.9287","-43.3555"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,316,17364694,"-22.9287","-43.3555"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,317,17364694,"-22.9287","-43.3552"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,318,17364694,"-22.9287","-43.3552"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,319,17364694,"-22.9287","-43.3549"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,320,17364694,"-22.9287","-43.3549"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,321,17364694,"-22.9287","-43.3548"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,322,17364694,"-22.9287","-43.3548"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,323,17364694,"-22.929","-43.3541"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,324,17364694,"-22.929","-43.3541"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,325,17364694,"-22.9291","-43.3541"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,326,17364694,"-22.9292","-43.3539"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,327,17364694,"-22.9292","-43.3539"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,328,17364694,"-22.9293","-43.3539"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,329,17364694,"-22.9296","-43.3537"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,330,17364694,"-22.9302","-43.3535"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,331,17364694,"-22.9303","-43.3535"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,332,17364694,"-22.9304","-43.3535"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,333,17364694,"-22.9311","-43.3534"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,334,17364694,"-22.9312","-43.3534"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,335,17364694,"-22.9313","-43.3534"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,336,17364694,"-22.9316","-43.3533"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,337,17364694,"-22.9322","-43.3531"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,338,17364694,"-22.9331","-43.3527"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,339,17364694,"-22.9331","-43.3527"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,340,17364694,"-22.9334","-43.3526"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,341,17364694,"-22.9336","-43.3526"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,342,17364694,"-22.9338","-43.3525"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,343,17364694,"-22.9339","-43.3525"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,344,17364694,"-22.9339","-43.3525"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,345,17364694,"-22.9346","-43.3525"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,346,17364694,"-22.9346","-43.3525"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,347,17364694,"-22.9351","-43.3525"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,348,17364694,"-22.9353","-43.3525"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,349,17364694,"-22.9353","-43.3525"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,350,17364694,"-22.9354","-43.3525"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,351,17364694,"-22.9355","-43.3524"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,352,17364694,"-22.9361","-43.352"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,353,17364694,"-22.9362","-43.3518"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,354,17364694,"-22.9362","-43.3518"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,355,17364694,"-22.9363","-43.3518"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,356,17364694,"-22.9363","-43.3518"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,357,17364694,"-22.9366","-43.3513"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,358,17364694,"-22.9375","-43.3504"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,359,17364694,"-22.9375","-43.3504"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,360,17364694,"-22.9377","-43.3504"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,361,17364694,"-22.9378","-43.3503"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,362,17364694,"-22.9378","-43.3503"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,363,17364694,"-22.9379","-43.3503"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,364,17364694,"-22.9379","-43.3503"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,365,17364694,"-22.9381","-43.3503"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,366,17364694,"-22.9381","-43.3503"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,367,17364694,"-22.9382","-43.3502"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,368,17364694,"-22.9383","-43.3501"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,369,17364694,"-22.9384","-43.3498"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,370,17364694,"-22.9384","-43.3498"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,371,17364694,"-22.9385","-43.3497"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,372,17364694,"-22.9385","-43.3496"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,373,17364694,"-22.9385","-43.3496"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,374,17364694,"-22.9386","-43.3495"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,375,17364694,"-22.9385","-43.3494"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,376,17364694,"-22.9385","-43.3493"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,377,17364694,"-22.9385","-43.3492"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,378,17364694,"-22.9385","-43.3492"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,379,17364694,"-22.9384","-43.3491"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,380,17364694,"-22.9384","-43.3491"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,381,17364694,"-22.9384","-43.349"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,382,17364694,"-22.9384","-43.3489"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,383,17364694,"-22.9384","-43.3487"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,384,17364694,"-22.9384","-43.3487"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,385,17364694,"-22.9384","-43.3485"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,386,17364694,"-22.9384","-43.3485"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,387,17364694,"-22.9384","-43.3482"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,388,17364694,"-22.9384","-43.3482"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,389,17364694,"-22.9384","-43.348"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,390,17364694,"-22.9385","-43.3473"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,391,17364694,"-22.9385","-43.3473"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,392,17364694,"-22.9386","-43.3463"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,393,17364694,"-22.9386","-43.3463"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,394,17364694,"-22.9386","-43.3456"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,395,17364694,"-22.9387","-43.3449"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,396,17364694,"-22.9387","-43.3449"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,397,17364694,"-22.9388","-43.3447"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,398,17364694,"-22.939","-43.3444"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,399,17364694,"-22.9395","-43.344"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,400,17364694,"-22.9395","-43.344"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,401,17364694,"-22.9398","-43.3438"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,402,17364694,"-22.9398","-43.3438"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,403,17364694,"-22.94","-43.3436"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,404,17364694,"-22.94","-43.3436"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,405,17364694,"-22.9402","-43.3437"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,406,17364694,"-22.9405","-43.3437"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,407,17364694,"-22.9405","-43.3438"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,408,17364694,"-22.9406","-43.3438"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,409,17364694,"-22.9406","-43.3438"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,410,17364694,"-22.9407","-43.3439"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,411,17364694,"-22.9408","-43.344"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,412,17364694,"-22.9408","-43.3442"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,413,17364694,"-22.9408","-43.3448"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,414,17364694,"-22.9408","-43.3449"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,415,17364694,"-22.9409","-43.3449"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,416,17364694,"-22.9409","-43.345"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,417,17364694,"-22.941","-43.345"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,418,17364694,"-22.9411","-43.3451"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,419,17364694,"-22.9418","-43.3451"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,420,17364694,"-22.9418","-43.3451"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,421,17364694,"-22.9418","-43.3451"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,422,17364694,"-22.9419","-43.3451"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,423,17364694,"-22.9419","-43.3451"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,424,17364694,"-22.9419","-43.345"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,425,17364694,"-22.9419","-43.3449"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,426,17364694,"-22.9418","-43.3448"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,427,17364694,"-22.9418","-43.3448"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,428,17364694,"-22.9415","-43.3445"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,429,17364694,"-22.9409","-43.3438"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,430,17364694,"-22.9406","-43.3435"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,431,17364694,"-22.9406","-43.3435"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,432,17364694,"-22.9406","-43.3434"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,433,17364694,"-22.9406","-43.3434"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,434,17364694,"-22.9406","-43.3433"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,435,17364694,"-22.9406","-43.3432"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,436,17364694,"-22.9408","-43.3427"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,437,17364694,"-22.9408","-43.3427"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,438,17364694,"-22.941","-43.3425"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,439,17364694,"-22.941","-43.3425"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,440,17364694,"-22.9411","-43.3422"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,441,17364694,"-22.9411","-43.3422"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,442,17364694,"-22.9411","-43.342"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,443,17364694,"-22.9412","-43.3419"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,444,17364694,"-22.9412","-43.3419"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,445,17364694,"-22.9413","-43.3418"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,446,17364694,"-22.9414","-43.3418"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,447,17364694,"-22.9414","-43.3418"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,448,17364694,"-22.9414","-43.3417"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,449,17364694,"-22.9417","-43.3416"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,450,17364694,"-22.9417","-43.3416"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,451,17364694,"-22.9421","-43.3414"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,452,17364694,"-22.9423","-43.3413"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,453,17364694,"-22.9423","-43.3412"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,454,17364694,"-22.9423","-43.3412"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,455,17364694,"-22.9431","-43.3408"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,456,17364694,"-22.9431","-43.3408"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,457,17364694,"-22.9438","-43.3405"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,458,17364694,"-22.9438","-43.3405"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,459,17364694,"-22.9439","-43.3404"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,460,17364694,"-22.9445","-43.3401"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,461,17364694,"-22.9445","-43.3401"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,462,17364694,"-22.9447","-43.34"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,463,17364694,"-22.9449","-43.3399"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,464,17364694,"-22.945","-43.3399"
734,734-RIO DAS PEDRAS X MADUREIRA - CIRCULAR,Fetranspor,465,17364694,"-22.945","-43.3399"
